evidence_id,evidence_class,experiment_family,story_stage,scientific_role,source_key,quantity,canonical_source_path,canonical_source_sha256,split,training_scale,model_system,seed_set,n_training_seeds,point_estimate,across_training_seed_sd_ddof1,ci95,ci_type,cluster_unit,n_questions,n_unique_images,answer_set_size,metric_id,analysis_role,comparison_class,evidence_readiness,checkpoint_selection,excludes_zero,proposed_figure_use,proposed_table_use,proposed_dissertation_section,proposed_supervisor_slide,appendix_destination,mandatory_limitation
EV-SLC-v2_06.concat.train_40k.structural-choose.drop_shuffled,SLC,v2_06,S06_TYPE_AND_DEPTH,SUPPORTING,v2_06/concat/train_40k/structural:choose/drop_shuffled,drop_shuffled on the structural slice choose,results/closure/reconstructed_statistics.json,88edeaf6ec787d754c8b0e006e00556895ea69dd8cbd215f391265c9e9643097,v2_dev,train_40k,concat,0|1|2|3|42,5,0.11536,0.01003,0.08367|0.14685,"evaluation-sampling, image-clustered",represented development imageId,1042,465,100,v2_closed_vocab_top1_index_match,SECONDARY,CLEAN_PAIRED_CONTROL,READY,best development epoch,true,,VE0-TAB-A1,R_APPENDIX_SLICES,,APPENDIX_SLICE_TABLES,"Development-set result on one GQA subset. The clean test is embargoed and unread, so no held-out generalisation is claimed. A drop under a wrong or removed image demonstrates reliance on the image. It is NOT proof of robust visual reasoning, of grounding or of compositional understanding. The question-only drop is exactly zero by construction and is a control, not a result. Slices are unequal and dependent; every interval is clustered on the slice's own represented development images, never on rows."
EV-SLC-v2_06.concat.train_40k.structural-choose.drop_zeroed,SLC,v2_06,S06_TYPE_AND_DEPTH,SUPPORTING,v2_06/concat/train_40k/structural:choose/drop_zeroed,drop_zeroed on the structural slice choose,results/closure/reconstructed_statistics.json,88edeaf6ec787d754c8b0e006e00556895ea69dd8cbd215f391265c9e9643097,v2_dev,train_40k,concat,0|1|2|3|42,5,0.07351,0.00437,0.04616|0.10112,"evaluation-sampling, image-clustered",represented development imageId,1042,465,100,v2_closed_vocab_top1_index_match,SECONDARY,CLEAN_PAIRED_CONTROL,READY,best development epoch,true,,VE0-TAB-A1,R_APPENDIX_SLICES,,APPENDIX_SLICE_TABLES,"Development-set result on one GQA subset. The clean test is embargoed and unread, so no held-out generalisation is claimed. A drop under a wrong or removed image demonstrates reliance on the image. It is NOT proof of robust visual reasoning, of grounding or of compositional understanding. The question-only drop is exactly zero by construction and is a control, not a result. Slices are unequal and dependent; every interval is clustered on the slice's own represented development images, never on rows."
EV-SLC-v2_06.concat.train_40k.structural-compare.drop_shuffled,SLC,v2_06,S06_TYPE_AND_DEPTH,SUPPORTING,v2_06/concat/train_40k/structural:compare/drop_shuffled,drop_shuffled on the structural slice compare,results/closure/reconstructed_statistics.json,88edeaf6ec787d754c8b0e006e00556895ea69dd8cbd215f391265c9e9643097,v2_dev,train_40k,concat,0|1|2|3|42,5,0.0106,0.02311,-0.03542|0.05856,"evaluation-sampling, image-clustered",represented development imageId,302,226,100,v2_closed_vocab_top1_index_match,SECONDARY,CLEAN_PAIRED_CONTROL,READY,best development epoch,false,,VE0-TAB-A1,R_APPENDIX_SLICES,,APPENDIX_SLICE_TABLES,"Development-set result on one GQA subset. The clean test is embargoed and unread, so no held-out generalisation is claimed. A drop under a wrong or removed image demonstrates reliance on the image. It is NOT proof of robust visual reasoning, of grounding or of compositional understanding. The question-only drop is exactly zero by construction and is a control, not a result. Slices are unequal and dependent; every interval is clustered on the slice's own represented development images, never on rows."
EV-SLC-v2_06.concat.train_40k.structural-compare.drop_zeroed,SLC,v2_06,S06_TYPE_AND_DEPTH,SUPPORTING,v2_06/concat/train_40k/structural:compare/drop_zeroed,drop_zeroed on the structural slice compare,results/closure/reconstructed_statistics.json,88edeaf6ec787d754c8b0e006e00556895ea69dd8cbd215f391265c9e9643097,v2_dev,train_40k,concat,0|1|2|3|42,5,0.02318,0.02055,-0.01534|0.06195,"evaluation-sampling, image-clustered",represented development imageId,302,226,100,v2_closed_vocab_top1_index_match,SECONDARY,CLEAN_PAIRED_CONTROL,READY,best development epoch,false,,VE0-TAB-A1,R_APPENDIX_SLICES,,APPENDIX_SLICE_TABLES,"Development-set result on one GQA subset. The clean test is embargoed and unread, so no held-out generalisation is claimed. A drop under a wrong or removed image demonstrates reliance on the image. It is NOT proof of robust visual reasoning, of grounding or of compositional understanding. The question-only drop is exactly zero by construction and is a control, not a result. Slices are unequal and dependent; every interval is clustered on the slice's own represented development images, never on rows."
EV-SLC-v2_06.concat.train_40k.structural-logical.drop_shuffled,SLC,v2_06,S06_TYPE_AND_DEPTH,SUPPORTING,v2_06/concat/train_40k/structural:logical/drop_shuffled,drop_shuffled on the structural slice logical,results/closure/reconstructed_statistics.json,88edeaf6ec787d754c8b0e006e00556895ea69dd8cbd215f391265c9e9643097,v2_dev,train_40k,concat,0|1|2|3|42,5,0.03366,0.02117,0.00858|0.06013,"evaluation-sampling, image-clustered",represented development imageId,1236,561,100,v2_closed_vocab_top1_index_match,SECONDARY,CLEAN_PAIRED_CONTROL,READY,best development epoch,true,,VE0-TAB-A1,R_APPENDIX_SLICES,,APPENDIX_SLICE_TABLES,"Development-set result on one GQA subset. The clean test is embargoed and unread, so no held-out generalisation is claimed. A drop under a wrong or removed image demonstrates reliance on the image. It is NOT proof of robust visual reasoning, of grounding or of compositional understanding. The question-only drop is exactly zero by construction and is a control, not a result. Slices are unequal and dependent; every interval is clustered on the slice's own represented development images, never on rows."
EV-SLC-v2_06.concat.train_40k.structural-logical.drop_zeroed,SLC,v2_06,S06_TYPE_AND_DEPTH,SUPPORTING,v2_06/concat/train_40k/structural:logical/drop_zeroed,drop_zeroed on the structural slice logical,results/closure/reconstructed_statistics.json,88edeaf6ec787d754c8b0e006e00556895ea69dd8cbd215f391265c9e9643097,v2_dev,train_40k,concat,0|1|2|3|42,5,0.01796,0.0167,-0.00245|0.03945,"evaluation-sampling, image-clustered",represented development imageId,1236,561,100,v2_closed_vocab_top1_index_match,SECONDARY,CLEAN_PAIRED_CONTROL,READY,best development epoch,false,,VE0-TAB-A1,R_APPENDIX_SLICES,,APPENDIX_SLICE_TABLES,"Development-set result on one GQA subset. The clean test is embargoed and unread, so no held-out generalisation is claimed. A drop under a wrong or removed image demonstrates reliance on the image. It is NOT proof of robust visual reasoning, of grounding or of compositional understanding. The question-only drop is exactly zero by construction and is a control, not a result. Slices are unequal and dependent; every interval is clustered on the slice's own represented development images, never on rows."
EV-SLC-v2_06.concat.train_40k.structural-query.drop_shuffled,SLC,v2_06,S06_TYPE_AND_DEPTH,SUPPORTING,v2_06/concat/train_40k/structural:query/drop_shuffled,drop_shuffled on the structural slice query,results/closure/reconstructed_statistics.json,88edeaf6ec787d754c8b0e006e00556895ea69dd8cbd215f391265c9e9643097,v2_dev,train_40k,concat,0|1|2|3|42,5,0.2261,0.00394,0.20096|0.25104,"evaluation-sampling, image-clustered",represented development imageId,3104,687,100,v2_closed_vocab_top1_index_match,SECONDARY,CLEAN_PAIRED_CONTROL,READY,best development epoch,true,,VE0-TAB-A1,R_APPENDIX_SLICES,,APPENDIX_SLICE_TABLES,"Development-set result on one GQA subset. The clean test is embargoed and unread, so no held-out generalisation is claimed. A drop under a wrong or removed image demonstrates reliance on the image. It is NOT proof of robust visual reasoning, of grounding or of compositional understanding. The question-only drop is exactly zero by construction and is a control, not a result. Slices are unequal and dependent; every interval is clustered on the slice's own represented development images, never on rows."
EV-SLC-v2_06.concat.train_40k.structural-query.drop_zeroed,SLC,v2_06,S06_TYPE_AND_DEPTH,SUPPORTING,v2_06/concat/train_40k/structural:query/drop_zeroed,drop_zeroed on the structural slice query,results/closure/reconstructed_statistics.json,88edeaf6ec787d754c8b0e006e00556895ea69dd8cbd215f391265c9e9643097,v2_dev,train_40k,concat,0|1|2|3|42,5,0.18428,0.00523,0.16038|0.20926,"evaluation-sampling, image-clustered",represented development imageId,3104,687,100,v2_closed_vocab_top1_index_match,SECONDARY,CLEAN_PAIRED_CONTROL,READY,best development epoch,true,,VE0-TAB-A1,R_APPENDIX_SLICES,,APPENDIX_SLICE_TABLES,"Development-set result on one GQA subset. The clean test is embargoed and unread, so no held-out generalisation is claimed. A drop under a wrong or removed image demonstrates reliance on the image. It is NOT proof of robust visual reasoning, of grounding or of compositional understanding. The question-only drop is exactly zero by construction and is a control, not a result. Slices are unequal and dependent; every interval is clustered on the slice's own represented development images, never on rows."
EV-SLC-v2_06.concat.train_40k.structural-verify.drop_shuffled,SLC,v2_06,S06_TYPE_AND_DEPTH,SUPPORTING,v2_06/concat/train_40k/structural:verify/drop_shuffled,drop_shuffled on the structural slice verify,results/closure/reconstructed_statistics.json,88edeaf6ec787d754c8b0e006e00556895ea69dd8cbd215f391265c9e9643097,v2_dev,train_40k,concat,0|1|2|3|42,5,0.01793,0.00998,-0.00046|0.03533,"evaluation-sampling, image-clustered",represented development imageId,2030,615,100,v2_closed_vocab_top1_index_match,SECONDARY,CLEAN_PAIRED_CONTROL,READY,best development epoch,false,,VE0-TAB-A1,R_APPENDIX_SLICES,,APPENDIX_SLICE_TABLES,"Development-set result on one GQA subset. The clean test is embargoed and unread, so no held-out generalisation is claimed. A drop under a wrong or removed image demonstrates reliance on the image. It is NOT proof of robust visual reasoning, of grounding or of compositional understanding. The question-only drop is exactly zero by construction and is a control, not a result. Slices are unequal and dependent; every interval is clustered on the slice's own represented development images, never on rows."
EV-SLC-v2_06.concat.train_40k.structural-verify.drop_zeroed,SLC,v2_06,S06_TYPE_AND_DEPTH,SUPPORTING,v2_06/concat/train_40k/structural:verify/drop_zeroed,drop_zeroed on the structural slice verify,results/closure/reconstructed_statistics.json,88edeaf6ec787d754c8b0e006e00556895ea69dd8cbd215f391265c9e9643097,v2_dev,train_40k,concat,0|1|2|3|42,5,0.04562,0.00643,0.02907|0.06133,"evaluation-sampling, image-clustered",represented development imageId,2030,615,100,v2_closed_vocab_top1_index_match,SECONDARY,CLEAN_PAIRED_CONTROL,READY,best development epoch,true,,VE0-TAB-A1,R_APPENDIX_SLICES,,APPENDIX_SLICE_TABLES,"Development-set result on one GQA subset. The clean test is embargoed and unread, so no held-out generalisation is claimed. A drop under a wrong or removed image demonstrates reliance on the image. It is NOT proof of robust visual reasoning, of grounding or of compositional understanding. The question-only drop is exactly zero by construction and is a control, not a result. Slices are unequal and dependent; every interval is clustered on the slice's own represented development images, never on rows."
EV-SLC-v2_06.fusion.train_40k.structural-choose.drop_shuffled,SLC,v2_06,S06_TYPE_AND_DEPTH,SUPPORTING,v2_06/fusion/train_40k/structural:choose/drop_shuffled,drop_shuffled on the structural slice choose,results/closure/reconstructed_statistics.json,88edeaf6ec787d754c8b0e006e00556895ea69dd8cbd215f391265c9e9643097,v2_dev,train_40k,fusion,0|1|2|3|42,5,0.11344,0.01128,0.08083|0.14787,"evaluation-sampling, image-clustered",represented development imageId,1042,465,100,v2_closed_vocab_top1_index_match,SECONDARY,CLEAN_PAIRED_CONTROL,READY,best development epoch,true,,VE0-TAB-A1,R_APPENDIX_SLICES,,APPENDIX_SLICE_TABLES,"Development-set result on one GQA subset. The clean test is embargoed and unread, so no held-out generalisation is claimed. A drop under a wrong or removed image demonstrates reliance on the image. It is NOT proof of robust visual reasoning, of grounding or of compositional understanding. The question-only drop is exactly zero by construction and is a control, not a result. Slices are unequal and dependent; every interval is clustered on the slice's own represented development images, never on rows."
EV-SLC-v2_06.fusion.train_40k.structural-choose.drop_zeroed,SLC,v2_06,S06_TYPE_AND_DEPTH,SUPPORTING,v2_06/fusion/train_40k/structural:choose/drop_zeroed,drop_zeroed on the structural slice choose,results/closure/reconstructed_statistics.json,88edeaf6ec787d754c8b0e006e00556895ea69dd8cbd215f391265c9e9643097,v2_dev,train_40k,fusion,0|1|2|3|42,5,0.05547,0.00355,0.02595|0.08566,"evaluation-sampling, image-clustered",represented development imageId,1042,465,100,v2_closed_vocab_top1_index_match,SECONDARY,CLEAN_PAIRED_CONTROL,READY,best development epoch,true,,VE0-TAB-A1,R_APPENDIX_SLICES,,APPENDIX_SLICE_TABLES,"Development-set result on one GQA subset. The clean test is embargoed and unread, so no held-out generalisation is claimed. A drop under a wrong or removed image demonstrates reliance on the image. It is NOT proof of robust visual reasoning, of grounding or of compositional understanding. The question-only drop is exactly zero by construction and is a control, not a result. Slices are unequal and dependent; every interval is clustered on the slice's own represented development images, never on rows."
EV-SLC-v2_06.fusion.train_40k.structural-compare.drop_shuffled,SLC,v2_06,S06_TYPE_AND_DEPTH,SUPPORTING,v2_06/fusion/train_40k/structural:compare/drop_shuffled,drop_shuffled on the structural slice compare,results/closure/reconstructed_statistics.json,88edeaf6ec787d754c8b0e006e00556895ea69dd8cbd215f391265c9e9643097,v2_dev,train_40k,fusion,0|1|2|3|42,5,0.00861,0.01967,-0.04576|0.06736,"evaluation-sampling, image-clustered",represented development imageId,302,226,100,v2_closed_vocab_top1_index_match,SECONDARY,CLEAN_PAIRED_CONTROL,READY,best development epoch,false,,VE0-TAB-A1,R_APPENDIX_SLICES,,APPENDIX_SLICE_TABLES,"Development-set result on one GQA subset. The clean test is embargoed and unread, so no held-out generalisation is claimed. A drop under a wrong or removed image demonstrates reliance on the image. It is NOT proof of robust visual reasoning, of grounding or of compositional understanding. The question-only drop is exactly zero by construction and is a control, not a result. Slices are unequal and dependent; every interval is clustered on the slice's own represented development images, never on rows."
EV-SLC-v2_06.fusion.train_40k.structural-compare.drop_zeroed,SLC,v2_06,S06_TYPE_AND_DEPTH,SUPPORTING,v2_06/fusion/train_40k/structural:compare/drop_zeroed,drop_zeroed on the structural slice compare,results/closure/reconstructed_statistics.json,88edeaf6ec787d754c8b0e006e00556895ea69dd8cbd215f391265c9e9643097,v2_dev,train_40k,fusion,0|1|2|3|42,5,-0.01854,0.01564,-0.07774|0.03988,"evaluation-sampling, image-clustered",represented development imageId,302,226,100,v2_closed_vocab_top1_index_match,SECONDARY,CLEAN_PAIRED_CONTROL,READY,best development epoch,false,,VE0-TAB-A1,R_APPENDIX_SLICES,,APPENDIX_SLICE_TABLES,"Development-set result on one GQA subset. The clean test is embargoed and unread, so no held-out generalisation is claimed. A drop under a wrong or removed image demonstrates reliance on the image. It is NOT proof of robust visual reasoning, of grounding or of compositional understanding. The question-only drop is exactly zero by construction and is a control, not a result. Slices are unequal and dependent; every interval is clustered on the slice's own represented development images, never on rows."
EV-SLC-v2_06.fusion.train_40k.structural-logical.drop_shuffled,SLC,v2_06,S06_TYPE_AND_DEPTH,SUPPORTING,v2_06/fusion/train_40k/structural:logical/drop_shuffled,drop_shuffled on the structural slice logical,results/closure/reconstructed_statistics.json,88edeaf6ec787d754c8b0e006e00556895ea69dd8cbd215f391265c9e9643097,v2_dev,train_40k,fusion,0|1|2|3|42,5,0.10275,0.00776,0.06784|0.1383,"evaluation-sampling, image-clustered",represented development imageId,1236,561,100,v2_closed_vocab_top1_index_match,SECONDARY,CLEAN_PAIRED_CONTROL,READY,best development epoch,true,,VE0-TAB-A1,R_APPENDIX_SLICES,,APPENDIX_SLICE_TABLES,"Development-set result on one GQA subset. The clean test is embargoed and unread, so no held-out generalisation is claimed. A drop under a wrong or removed image demonstrates reliance on the image. It is NOT proof of robust visual reasoning, of grounding or of compositional understanding. The question-only drop is exactly zero by construction and is a control, not a result. Slices are unequal and dependent; every interval is clustered on the slice's own represented development images, never on rows."
EV-SLC-v2_06.fusion.train_40k.structural-logical.drop_zeroed,SLC,v2_06,S06_TYPE_AND_DEPTH,SUPPORTING,v2_06/fusion/train_40k/structural:logical/drop_zeroed,drop_zeroed on the structural slice logical,results/closure/reconstructed_statistics.json,88edeaf6ec787d754c8b0e006e00556895ea69dd8cbd215f391265c9e9643097,v2_dev,train_40k,fusion,0|1|2|3|42,5,0.061,0.00556,0.0281|0.09203,"evaluation-sampling, image-clustered",represented development imageId,1236,561,100,v2_closed_vocab_top1_index_match,SECONDARY,CLEAN_PAIRED_CONTROL,READY,best development epoch,true,,VE0-TAB-A1,R_APPENDIX_SLICES,,APPENDIX_SLICE_TABLES,"Development-set result on one GQA subset. The clean test is embargoed and unread, so no held-out generalisation is claimed. A drop under a wrong or removed image demonstrates reliance on the image. It is NOT proof of robust visual reasoning, of grounding or of compositional understanding. The question-only drop is exactly zero by construction and is a control, not a result. Slices are unequal and dependent; every interval is clustered on the slice's own represented development images, never on rows."
